Year,Gender,Intent,Intent,Drug type,< 1 year,1-4 years,5-14 years,15-24 years,25-34 years,35-44 years,45-54 years,55-64 years,65-74 years,75-84 years,85+ years,Not stated,All ages
2001,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including oxycodone and hydrocodone,2,7,7,274,402,831,636,109,21,12,5,3,"2,309"
2001,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Psychostimulants – incl. methamphetamine,1,0,3,65,113,140,76,13,0,0,0,0,411
2001,Male,Preventable/accidental,Preventable/accidental,All drugs,4,15,11,980,"1,777","3,320","2,341",427,126,86,24,9,"9,120"
2001,Male,Preventable/accidental,Preventable/accidental,Any Opioid,1,7,5,594,"1,022","1,820","1,348",217,27,11,3,6,"5,061"
2001,Male,Preventable/accidental,Preventable/accidental,Benzodiazepines,0,1,2,90,129,241,187,31,3,2,0,0,686
2001,Male,Preventable/accidental,Preventable/accidental,Cannabis,0,0,0,8,5,9,5,0,0,0,0,0,27
2001,Male,Preventable/accidental,Preventable/accidental,Cocaine,0,0,0,180,503,950,648,117,22,4,1,3,"2,428"
2001,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup - heroin,0,0,0,155,296,494,357,54,6,3,0,1,"1,366"
2001,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup - methadone,1,1,1,117,153,276,214,34,5,0,0,2,804
2001,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup – including fentanyl,0,0,0,27,68,145,87,17,4,3,1,0,352
2001,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup – including oxycodone and hydrocodone,0,5,3,223,319,637,477,74,11,6,2,3,"1,760"
2001,Male,Preventable/accidental,Preventable/accidental,Psychostimulants – incl. methamphetamine,0,0,2,54,93,121,64,11,0,0,0,0,345
2000,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",All drugs,18,14,42,"1,435","3,169","6,469","4,389","1,013",371,295,188,12,"17,415"
2000,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Any Opioid,7,7,17,728,"1,640","3,277","2,183",395,89,36,18,10,"8,407"
2000,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Benzodiazepines,0,0,2,90,223,493,336,97,32,14,10,1,"1,298"
2000,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cannabis,0,0,0,7,8,21,3,1,0,0,0,0,40
2000,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cocaine,2,1,0,276,766,"1,480",874,109,22,7,3,4,"3,544"
2000,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - heroin,0,0,0,216,407,691,454,62,8,1,0,3,"1,842"
2000,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - methadone,1,3,3,79,188,403,262,40,4,2,1,0,986
2000,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including fentanyl,1,1,2,40,97,298,232,75,19,9,8,0,782
2000,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including oxycodone and hydrocodone,5,2,10,214,532,"1,094",812,170,49,19,8,2,"2,917"
2000,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Psychostimulants – incl. methamphetamine,1,0,1,97,140,211,111,15,1,1,0,0,578
2000,Both sexes,Preventable/accidental,Preventable/accidental,All drugs,9,10,17,"1,045","2,243","4,441","2,863",555,207,176,139,7,"11,712"
2000,Both sexes,Preventable/accidental,Preventable/accidental,Any Opioid,4,4,7,572,"1,249","2,409","1,603",264,46,16,11,5,"6,190"
2000,Both sexes,Preventable/accidental,Preventable/accidental,Benzodiazepines,0,0,0,70,152,319,208,51,16,6,1,1,824
2000,Both sexes,Preventable/accidental,Preventable/accidental,Cannabis,0,0,0,6,5,18,2,1,0,0,0,0,32
2000,Both sexes,Preventable/accidental,Preventable/accidental,Cocaine,0,1,0,235,652,"1,243",761,103,18,5,1,4,"3,023"
2000,Both sexes,Preventable/accidental,Preventable/accidental,Opioid subgroup - heroin,0,0,0,197,373,632,425,58,7,0,0,2,"1,694"
2000,Both sexes,Preventable/accidental,Preventable/accidental,Opioid subgroup - methadone,1,2,2,63,150,316,210,29,2,2,0,0,777
2000,Both sexes,Preventable/accidental,Preventable/accidental,Opioid subgroup – including fentanyl,1,0,0,25,59,198,134,35,10,1,5,0,468
2000,Both sexes,Preventable/accidental,Preventable/accidental,Opioid subgroup – including oxycodone and hydrocodone,2,1,4,172,405,803,571,112,22,8,3,2,"2,105"
2000,Both sexes,Preventable/accidental,Preventable/accidental,Psychostimulants – incl. methamphetamine,0,0,1,79,117,179,96,12,1,1,0,0,486
2000,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",All drugs,6,2,18,369,902,"2,089","1,478",497,199,175,116,1,"5,852"
2000,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Any Opioid,2,0,8,140,393,873,588,177,50,19,13,1,"2,264"
2000,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Benzodiazepines,0,0,1,22,77,174,129,38,21,10,8,0,480
2000,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cannabis,0,0,0,2,0,8,0,1,0,0,0,0,11
2000,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cocaine,0,0,0,72,198,373,175,16,3,2,3,1,843
2000,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - heroin,0,0,0,36,70,105,55,10,3,0,0,0,279
2000,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - methadone,0,0,1,17,68,159,92,14,1,1,1,0,354
2000,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including fentanyl,0,0,2,13,30,140,111,52,15,5,6,0,374
2000,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including oxycodone and hydrocodone,2,0,5,53,149,325,247,88,26,12,6,1,914
2000,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Psychostimulants – incl. methamphetamine,1,0,1,31,41,59,25,6,0,0,0,0,164
2000,Female,Preventable/accidental,Preventable/accidental,All drugs,3,2,8,221,540,"1,242",786,245,97,114,85,1,"3,344"
2000,Female,Preventable/accidental,Preventable/accidental,Any Opioid,1,0,3,96,268,582,357,99,23,10,7,1,"1,447"
2000,Female,Preventable/accidental,Preventable/accidental,Benzodiazepines,0,0,0,12,44,101,65,18,11,6,1,0,258
2000,Female,Preventable/accidental,Preventable/accidental,Cannabis,0,0,0,2,0,7,0,1,0,0,0,0,10
2000,Female,Preventable/accidental,Preventable/accidental,Cocaine,0,0,0,58,167,309,149,15,2,1,1,1,703
2000,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup - heroin,0,0,0,33,61,90,52,10,2,0,0,0,248
2000,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup - methadone,0,0,1,12,51,115,68,10,1,1,0,0,259
2000,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup – including fentanyl,0,0,0,7,17,87,56,21,8,1,4,0,201
2000,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup – including oxycodone and hydrocodone,1,0,2,33,94,216,139,49,12,6,2,1,555
2000,Female,Preventable/accidental,Preventable/accidental,Psychostimulants – incl. methamphetamine,0,0,1,24,34,46,21,3,0,0,0,0,129
2000,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",All drugs,12,12,24,"1,066","2,267","4,380","2,911",516,172,120,72,11,"11,563"
2000,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Any Opioid,5,7,9,588,"1,247","2,404","1,595",218,39,17,5,9,"6,143"
2000,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Benzodiazepines,0,0,1,68,146,319,207,59,11,4,2,1,818
2000,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cannabis,0,0,0,5,8,13,3,0,0,0,0,0,29
2000,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cocaine,2,1,0,204,568,"1,107",699,93,19,5,0,3,"2,701"
2000,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - heroin,0,0,0,180,337,586,399,52,5,1,0,3,"1,563"
2000,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - methadone,1,3,2,62,120,244,170,26,3,1,0,0,632
2000,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including fentanyl,1,1,0,27,67,158,121,23,4,4,2,0,408
2000,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including oxycodone and hydrocodone,3,2,5,161,383,769,565,82,23,7,2,1,"2,003"
2000,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Psychostimulants – incl. methamphetamine,0,0,0,66,99,152,86,9,1,1,0,0,414
2000,Male,Preventable/accidental,Preventable/accidental,All drugs,6,8,9,824,"1,703","3,199","2,077",310,110,62,54,6,"8,368"
2000,Male,Preventable/accidental,Preventable/accidental,Any Opioid,3,4,4,476,981,"1,827","1,246",165,23,6,4,4,"4,743"
2000,Male,Preventable/accidental,Preventable/accidental,Benzodiazepines,0,0,0,58,108,218,143,33,5,0,0,1,566
2000,Male,Preventable/accidental,Preventable/accidental,Cannabis,0,0,0,4,5,11,2,0,0,0,0,0,22
2000,Male,Preventable/accidental,Preventable/accidental,Cocaine,0,1,0,177,485,934,612,88,16,4,0,3,"2,320"
2000,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup - heroin,0,0,0,164,312,542,373,48,5,0,0,2,"1,446"
2000,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup - methadone,1,2,1,51,99,201,142,19,1,1,0,0,518
2000,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup – including fentanyl,1,0,0,18,42,111,78,14,2,0,1,0,267
2000,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup – including oxycodone and hydrocodone,1,1,2,139,311,587,432,63,10,2,1,1,"1,550"
2000,Male,Preventable/accidental,Preventable/accidental,Psychostimulants – incl. methamphetamine,0,0,0,55,83,133,75,9,1,1,0,0,357
1999,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",All drugs,20,25,29,1240,3236,6295,4067,991,434,340,156,16,16849
1999,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Any Opioid,5,7,6,621,1664,3238,1985,354,96,54,14,6,8050
1999,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Benzodiazepines,1,0,3,53,181,471,284,79,35,24,4,0,1135
1999,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cannabis,0,0,0,8,4,20,2,2,0,0,0,0,36
1999,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cocaine,2,0,2,267,936,"1,597",848,134,19,5,5,7,"3,822"
1999,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - heroin,0,0,1,198,398,802,475,64,11,5,4,2,"1,960"
1999,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - methadone,1,3,0,52,156,348,194,23,6,1,0,0,784
1999,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including fentanyl,2,0,0,33,119,277,199,59,22,19,0,0,730
1999,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including oxycodone and hydrocodone,2,3,4,184,536,"1,056",716,157,54,25,8,4,"2,749"
1999,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Psychostimulants – incl. methamphetamine,1,0,0,67,127,222,111,15,3,0,0,1,547
1999,Both sexes,Preventable/accidental,Preventable/accidental,All drugs,8,16,16,849,"2,232","4,293","2,650",554,221,192,115,9,"11,155"
1999,Both sexes,Preventable/accidental,Preventable/accidental,Any Opioid,0,2,3,458,"1,228","2,387","1,469",238,49,24,7,3,"5,868"
1999,Both sexes,Preventable/accidental,Preventable/accidental,Benzodiazepines,0,0,0,39,128,306,160,32,8,4,0,0,677
1999,Both sexes,Preventable/accidental,Preventable/accidental,Cannabis,0,0,0,7,2,13,2,2,0,0,0,0,26
1999,Both sexes,Preventable/accidental,Preventable/accidental,Cocaine,1,0,2,221,754,"1,323",734,120,19,4,4,4,"3,186"
1999,Both sexes,Preventable/accidental,Preventable/accidental,Opioid subgroup - heroin,0,0,0,163,350,703,430,60,11,4,3,1,"1,725"
1999,Both sexes,Preventable/accidental,Preventable/accidental,Opioid subgroup - methadone,0,1,0,41,122,284,151,17,4,1,0,0,621
1999,Both sexes,Preventable/accidental,Preventable/accidental,Opioid subgroup – including fentanyl,0,0,0,25,63,166,109,33,6,7,0,0,409
1999,Both sexes,Preventable/accidental,Preventable/accidental,Opioid subgroup – including oxycodone and hydrocodone,0,1,3,140,425,804,529,95,30,10,2,3,"2,042"
1999,Both sexes,Preventable/accidental,Preventable/accidental,Psychostimulants – incl. methamphetamine,0,0,0,60,108,175,92,13,3,0,0,1,452
1999,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",All drugs,6,13,14,346,914,"1,983","1,344",431,212,219,103,6,"5,591"
1999,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Any Opioid,1,3,2,141,390,798,507,130,40,32,12,1,"2,057"
1999,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Benzodiazepines,0,0,1,12,56,164,109,38,21,17,2,0,420
1999,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cannabis,0,0,0,2,1,5,1,1,0,0,0,0,10
1999,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cocaine,0,0,1,60,223,379,161,14,2,3,5,2,850
1999,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - heroin,0,0,0,38,69,129,58,6,2,1,3,0,306
1999,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - methadone,1,2,0,11,52,127,68,9,1,1,0,0,272
1999,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including fentanyl,0,0,0,5,47,123,100,31,12,12,0,0,330
1999,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including oxycodone and hydrocodone,0,0,2,51,139,259,209,69,20,17,7,1,774
1999,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Psychostimulants – incl. methamphetamine,1,0,0,26,35,65,27,3,0,0,0,1,158
1999,Female,Preventable/accidental,Preventable/accidental,All drugs,1,8,7,186,503,"1,155",693,190,100,121,76,4,"3,044"
1999,Female,Preventable/accidental,Preventable/accidental,Any Opioid,0,1,1,89,244,516,321,66,16,15,6,1,"1,276"
1999,Female,Preventable/accidental,Preventable/accidental,Benzodiazepines,0,0,0,7,35,96,49,12,5,4,0,0,208
1999,Female,Preventable/accidental,Preventable/accidental,Cannabis,0,0,0,2,0,3,1,1,0,0,0,0,7
1999,Female,Preventable/accidental,Preventable/accidental,Cocaine,0,0,1,45,164,303,141,12,2,2,4,1,675
1999,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup - heroin,0,0,0,28,56,105,48,5,2,0,2,0,246
1999,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup - methadone,0,1,0,6,34,97,50,4,1,1,0,0,194
1999,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup – including fentanyl,0,0,0,2,20,63,53,16,1,5,0,0,160
1999,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup – including oxycodone and hydrocodone,0,0,1,30,96,165,119,35,11,8,2,1,468
1999,Female,Preventable/accidental,Preventable/accidental,Psychostimulants – incl. methamphetamine,0,0,0,25,28,46,22,3,0,0,0,1,125
1999,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",All drugs,14,12,15,894,"2,322","4,312","2,723",560,222,121,53,10,"11,258"
1999,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Any Opioid,4,4,4,480,"1,274","2,440","1,478",224,56,22,2,5,"5,993"
